	I_D	TSEVENT_ID	YEAR	MONTH	DAY	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION	COORDS
10474	14270	2056.0	1972.0	12.0	4.0		JAPAN	SHIZUOKA	MAISAKA	34.683	137.61700000000002	85.0	323.0			0.03		2.0													(34.683, 137.61700000000002)
10475	14271	2056.0	1972.0	12.0	4.0		JAPAN	SHIZUOKA	MINAMI-IZU	34.617	138.88299999999998	85.0	223.0			0.12		2.0													(34.616999999999997, 138.88299999999998)
10476	14272	2056.0	1972.0	12.0	4.0		JAPAN	SHIZUOKA	OMAEZAKI	34.6083	138.2222	85.0	271.0			0.21		2.0													(34.6083, 138.22219999999999)
10477	14274	2056.0	1972.0	12.0	4.0		JAPAN	TOKYO	KAMINATO	33.133	139.8	85.0	86.0			0.08		2.0													(33.133000000000003, 139.80000000000001)
10478	14275	2056.0	1972.0	12.0	4.0		JAPAN	BONIN IS, TOKYO	MIYAKE ISLAND	34.067	139.483	85.0	141.0			0.12		2.0													(34.067, 139.483)
10479	14276	2056.0	1972.0	12.0	4.0		JAPAN	TOKYO	OKADA	34.783	139.38299999999998	85.0	205.0			0.04		2.0													(34.783000000000001, 139.38299999999998)
10480	14277	2056.0	1972.0	12.0	4.0		JAPAN	TOKYO	YAENE, HACHIJO ISLAND	33.1	139.767	85.0	90.0			0.17		2.0													(33.100000000000001, 139.767)
10481	14278	2056.0	1972.0	12.0	4.0		JAPAN	WAKAYAMA	KUSHIMOTO	33.467	135.783	85.0	457.0			0.35		2.0													(33.466999999999999, 135.78299999999999)
10482	14279	2056.0	1972.0	12.0	4.0		JAPAN	WAKAYAMA	SHIONOMISAKI	33.45	135.75	85.0	460.0			0.13		2.0													(33.450000000000003, 135.75)
10483	14280	2056.0	1972.0	12.0	4.0		JAPAN	WAKAYAMA	SHIRAHAMA	33.683	135.38299999999998	85.0	495.0			0.08		2.0													(33.683, 135.38299999999998)
10484	14281	2056.0	1972.0	12.0	4.0		JAPAN	WAKAYAMA	URAGAMI	33.55	135.9	85.0	446.0			0.22		2.0													(33.549999999999997, 135.90000000000001)
10485	5345	2056.0	1972.0	12.0	4.0		JAPAN	CHIBA	MERA	34.9189	139.825	85.0	197.0			0.2		2.0													(34.918900000000001, 139.82499999999999)
10486	5347	2056.0	1972.0	12.0	4.0		JAPAN	MIE	OWASE	34.083	136.2	85.0	425.0			0.2		2.0													(34.082999999999998, 136.19999999999999)
10487	14265	2056.0	1972.0	12.0	4.0		JAPAN	MIE	TOBA	34.483000000000004	136.817	85.0	382.0			0.02		2.0													(34.483000000000004, 136.81700000000001)
10488	14257	2056.0	1972.0	12.0	4.0		JAPAN	IZU-OSHIMA, TOKYO	KOZUSHIMA	34.217	139.13299999999998	85.0	177.0			0.13		2.0													(34.216999999999999, 139.13299999999998)
10489	14282	2056.0	1972.0	12.0	4.0		JAPAN	WAKAYAMA	WAKAYAMA	34.217	135.15	85.0	523.0			0.05		2.0													(34.216999999999999, 135.15000000000001)
10490	14262	2056.0	1972.0	12.0	4.0		JAPAN	KOCHI	TOSA-SHIMIZU	32.7792	132.9589	85.0	724.0			0.12		2.0													(32.779200000000003, 132.9589)
10491	14263	2056.0	1972.0	12.0	4.0		JAPAN	KOCHI	KOCHI	33.55	133.55	85.0	664.0			0.06		2.0													(33.549999999999997, 133.55000000000001)
10492	14264	2056.0	1972.0	12.0	4.0		JAPAN	MIE	OWASE	34.083	136.2	85.0	425.0			0.2		2.0													(34.082999999999998, 136.19999999999999)
10493	14266	2056.0	1972.0	12.0	4.0		JAPAN	MIYAGI	AYUKAWA	38.3	141.5	85.0	561.0			0.08		2.0													(38.299999999999997, 141.5)
10494	14267	2056.0	1972.0	12.0	4.0		JAPAN	MIYAGI	ENOSHIMA	38.4	141.6	85.0	573.0			0.03		2.0													(38.399999999999999, 141.59999999999999)
10495	14268	2056.0	1972.0	12.0	4.0		JAPAN	MIYAZAKI	ABURATSU	31.583000000000002	131.417	85.0	892.0			0.15		2.0													(31.583000000000002, 131.417)
10496	14269	2056.0	1972.0	12.0	4.0		JAPAN	OITA	KAMAEGYOKO	32.8	131.933	85.0	819.0			0.09		2.0													(32.799999999999997, 131.93299999999999)
10497	14254	2056.0	1972.0	12.0	4.0		JAPAN	IBARAKI	MINATO-OHASHI	36.333	140.583	85.0	338.0			0.08		2.0													(36.332999999999998, 140.583)
10498	14256	2056.0	1972.0	12.0	4.0		JAPAN	IWATE	MIYAKO	39.65	141.983	85.0	716.0			0.05		2.0													(39.649999999999999, 141.983)
10499	14258	2056.0	1972.0	12.0	4.0		JAPAN	KAGOSHIMA	NISHINOOMOTE	30.733	131.0	85.0	958.0			0.05		2.0													(30.733000000000001, 131.0)
10500	14259	2056.0	1972.0	12.0	4.0		JAPAN	KANAGAWA	ABURATSUBO	35.15	139.61700000000002	85.0	229.0			0.03		2.0													(35.149999999999999, 139.61700000000002)
10501	14260	2056.0	1972.0	12.0	4.0		JAPAN	KANAGAWA	KURIHAMA	35.233000000000004	139.717	85.0	233.0			0.07		2.0													(35.233000000000004, 139.71700000000001)
10502	14261	2056.0	1972.0	12.0	4.0		JAPAN	KOCHI	MUROTOMISAKI	33.266999999999996	134.167	85.0	607.0			0.15		2.0													(33.266999999999996, 134.167)
10503	14246	2056.0	1972.0	12.0	4.0		JAPAN	AOMORI	HACHINOHE	40.533	141.533	85.0	808.0			0.04		2.0													(40.533000000000001, 141.53299999999999)
10504	14247	2056.0	1972.0	12.0	4.0		JAPAN	CHIBA	KATSUURA	35.133	140.25	85.0	208.0			0.06		2.0													(35.133000000000003, 140.25)
10505	5350	2058.0	1973.0	1.0	30.0		USA TERRITORY	AS	PAGO PAGO, AMERICAN SAMOA	-14.2766	-170.68900000000002	81.0	8263.0			0.21		2.0													(-14.2766, -170.68900000000002)
10506	5351	2058.0	1973.0	1.0	30.0		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80.0	5451.0			0.22		2.0													(19.7303, -155.05529999999999)
10507	5352	2058.0	1973.0	1.0	30.0		USA	HI	KAHULUI, MAUI, HI	20.895	-156.477	80.0	5581.0			0.11		2.0													(20.895, -156.477)
10508	5353	2058.0	1973.0	1.0	30.0		USA	HI	NAWILIWILI, KAUAI, HI	21.927	-159.36	80.0	5863.0			0.11		2.0													(21.927, -159.36000000000001)
10509	5358	2058.0	1973.0	1.0	30.0		MEXICO	OAXACA	SALINA CRUZ	16.1684	-95.1968	88.0	867.0			0.15		2.0	34.0												(16.168399999999998, -95.196799999999996)
10510	5355	2058.0	1973.0	1.0	30.0		MEXICO		LA PAZ	24.162	-110.345	88.0	989.0			0.21		2.0	54.0												(24.161999999999999, -110.345)
10511	5356	2058.0	1973.0	1.0	30.0		MEXICO	COLIMA	MANZANILLO	19.05	-104.333	88.0	154.0	0.0	19.0	1.13		2.0	29.0												(19.050000000000001, -104.333)
10512	5357	2058.0	1973.0	1.0	30.0		MEXICO	SINALOA	MAZATLAN	23.18	-106.42	88.0	632.0			0.12		2.0													(23.18, -106.42)
10513	5354	2058.0	1973.0	1.0	30.0		MEXICO	GUERRERO	ACAPULCO	16.833	-99.917	88.0	375.0	0.0	45.0	0.43		2.0	28.0												(16.832999999999998, -99.917000000000002)
10514	5359	2059.0	1973.0	2.0	28.0		USA	AK	ATTU, MASSACRE BAY, AK	52.83	173.2	87.0	1171.0			0.1		2.0													(52.829999999999998, 173.19999999999999)
10515	5360	2059.0	1973.0	2.0	28.0		USA	AK	SHEMYA ISLAND, AK	52.731	174.10299999999998	87.0	1231.0			0.08		2.0													(52.731000000000002, 174.10299999999998)
10516	5362	2059.0	1973.0	2.0	28.0		RUSSIA	KURIL ISLANDS	COAST OF KURILSKIYE			86.0				1.5															(nan, nan)
10517	10503	2059.0	1973.0	2.0	28.0		RUSSIA	KURIL ISLANDS	CAPE VASILEVA, PARAMUSHIR I, KURILS	50.01	155.4	86.0	101.0	0.0	48.0	0.8		1.0	4.0												(50.009999999999998, 155.40000000000001)
10518	10501	2059.0	1973.0	2.0	28.0		RUSSIA	KURIL ISLANDS	MATUA, KURILSKIYE	48.07	153.28	86.0	362.0	0.0	42.0	0.07		2.0													(48.07, 153.28)
10519	10502	2059.0	1973.0	2.0	28.0		RUSSIA	KURIL ISLANDS	SHUMSHU ISLAND, KURILSKIYE	50.75	156.53	86.0	28.0	0.0	7.0	0.6		2.0	32.0												(50.75, 156.53)
10520	10500	2059.0	1973.0	2.0	28.0		RUSSIA	KURIL ISLANDS	SEVERO-KURILSK, PARAMUSHIR ISLAND	50.68333	156.13	86.0	39.0	0.0	22.0	0.76		2.0	40.0												(50.683329999999998, 156.13)
10521	11153	3226.0	1973.0	3.0	17.0		PHILIPPINES		QUEZON CITY	14.644	121.038	84.0	235.0			1.3	20.0	1.0													(14.644, 121.038)
10522	11152	3226.0	1973.0	3.0	17.0		PHILIPPINES		CALAUG	13.958	122.288	84.0	83.0			1.3	20.0	1.0													(13.958, 122.288)
10523	14337	2060.0	1973.0	6.0	17.0		JAPAN	MIYAGI	ENOSHIMA	38.4	141.6	85.0	640.0			0.08		2.0													(38.399999999999999, 141.59999999999999)
10524	14338	2060.0	1973.0	6.0	17.0		JAPAN	MIYAGI	KESENNUMAGYOKO	38.9	141.6	85.0	594.0			0.3		2.0													(38.899999999999999, 141.59999999999999)
10525	14339	2060.0	1973.0	6.0	17.0		JAPAN	MIYAGI	SENDAISHINKO	38.266999999999996	141.033	85.0	680.0			0.25		2.0													(38.266999999999996, 141.03299999999999)
10526	14340	2060.0	1973.0	6.0	17.0		JAPAN	SHIZUOKA	MINAMI-IZU	34.617	138.88299999999998	85.0	1126.0			0.06		2.0													(34.616999999999997, 138.88299999999998)
10527	14341	2060.0	1973.0	6.0	17.0		JAPAN	SHIZUOKA	OMAEZAKI	34.6083	138.2222	85.0	1158.0			0.13		2.0													(34.6083, 138.22219999999999)
10528	14342	2060.0	1973.0	6.0	17.0		JAPAN	WAKAYAMA	KUSHIMOTO	33.467	135.783	85.0	1389.0			0.24		2.0													(33.466999999999999, 135.78299999999999)
10529	11345	2060.0	1973.0	6.0	17.0		CANADA	BC	TOFINO, BRITISH COLUMBIA	49.153	-125.913	88.0	6435.0	9.0	50.0	0.03		2.0	14.0	R											(49.152999999999999, -125.913)
10530	14283	2060.0	1973.0	6.0	17.0		JAPAN	AOMORI	HACHINOHE	40.533	141.533	85.0	461.0			0.52		2.0													(40.533000000000001, 141.53299999999999)
10531	14284	2060.0	1973.0	6.0	17.0		JAPAN	AOMORI	HACHINOHE (KENSETSUKYOKU)	40.516999999999996	141.517	85.0	464.0			0.19		2.0													(40.516999999999996, 141.517)
10532	14285	2060.0	1973.0	6.0	17.0		JAPAN	CHIBA	CHOSHI	35.75	140.86700000000002	85.0	930.0			0.17		2.0													(35.75, 140.86700000000002)
10533	14286	2060.0	1973.0	6.0	17.0		JAPAN	CHIBA	KATSUURA	35.133	140.25	85.0	1016.0			0.06		2.0													(35.133000000000003, 140.25)
10534	14287	2060.0	1973.0	6.0	17.0		JAPAN	CHIBA	MERA	34.9189	139.825	85.0	1055.0			0.1		2.0													(34.918900000000001, 139.82499999999999)
10535	14288	2060.0	1973.0	6.0	17.0		JAPAN	FUKUSHIMA	ONAHAMA	36.933	140.9	85.0	812.0			0.18		2.0													(36.933, 140.90000000000001)
10536	14289	2060.0	1973.0	6.0	17.0		JAPAN	FUKUSHIMA	SOMAKO	37.817	140.95	85.0	725.0			0.24		2.0													(37.817, 140.94999999999999)
10537	14290	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	ABASHIRI	44.016999999999996	144.283	85.0	152.0			0.09		2.0													(44.016999999999996, 144.28299999999999)
10538	14291	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	FURESHIMA	43.183	145.417	85.0	31.0			5.96		1.0													(43.183, 145.417)
10539	14293	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	GOYOMAIKO	43.367	145.8	85.0	19.0			1.63		1.0													(43.366999999999997, 145.80000000000001)
10540	14294	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	HABOMAI	43.333	145.767	85.0	15.0			1.7		1.0													(43.332999999999998, 145.767)
10541	14295	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	HAKODATE	41.7187	140.7247	85.0	448.0			0.33		2.0													(41.718699999999998, 140.72470000000001)
10542	14296	2060.0	1973.0	6.0	17.0		JAPAN	YAMAGATA	HAMANAKA	43.117	145.11700000000002	85.0	56.0			2.25		2.0													(43.116999999999997, 145.11700000000002)
10543	14297	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	HANASAKI	43.2781	145.5678	85.0	21.0			2.8		2.0													(43.278100000000002, 145.56780000000001)
10544	14298	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	HICHIRIPPU	43.033	145.033	85.0	65.0			4.0		1.0													(43.033000000000001, 145.03299999999999)
10545	14299	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	KATSURAGIKO	43.3	145.61700000000002	85.0	19.0			1.3		1.0													(43.299999999999997, 145.61700000000002)
10546	14300	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	KIRITAPPU	43.083	145.13299999999998	85.0	56.0			2.2		1.0													(43.082999999999998, 145.13299999999998)
10547	14301	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	KIRITAPPUMIZUTORIBA	43.083	145.13299999999998	85.0	56.0			2.5		1.0													(43.082999999999998, 145.13299999999998)
10548	5366	2060.0	1973.0	6.0	17.0		USA	HI	HONOLULU, OAHU, HI	21.3067	-157.86700000000002	80.0	5706.0			0.1		2.0													(21.306699999999999, -157.86700000000002)
10549	5367	2060.0	1973.0	6.0	17.0		USA	HI	KAHULUI, MAUI, HI	20.895	-156.477	80.0	5847.0			0.15		2.0													(20.895, -156.477)
10550	5368	2060.0	1973.0	6.0	17.0		USA	HI	NAWILIWILI, KAUAI, HI	21.927	-159.36	80.0	5543.0			0.1		2.0													(21.927, -159.36000000000001)
10551	5374	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	HIROO	42.284	143.319	85.0	227.0			1.0															(42.283999999999999, 143.31899999999999)
10552	5384	2060.0	1973.0	6.0	17.0		RUSSIA	KURIL ISLANDS	KATSAKA BAY, ITURUP, KURILSKIYE			86.0				0.6		2.0													(nan, nan)
10553	5385	2060.0	1973.0	6.0	17.0		RUSSIA	KURIL ISLANDS	YUZHNO-KURIL'SK, KUNASHIR ISLAND	44.03	145.86	86.0	92.0			0.2															(44.030000000000001, 145.86000000000001)
10554	5363	2060.0	1973.0	6.0	17.0		USA	AK	ATTU, MASSACRE BAY, AK	52.83	173.2	87.0	2283.0			0.05		2.0													(52.829999999999998, 173.19999999999999)
10555	5364	2060.0	1973.0	6.0	17.0		USA TERRITORY	AS	PAGO PAGO, AMERICAN SAMOA	-14.2766	-170.68900000000002	81.0	7776.0			0.05		2.0													(-14.2766, -170.68900000000002)
10556	5365	2060.0	1973.0	6.0	17.0		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80.0	6044.0			0.1		2.0													(19.7303, -155.05529999999999)
10557	14329	2060.0	1973.0	6.0	17.0		JAPAN	IWATE	MIYAKO	39.65	141.983	85.0	507.0			0.39		2.0													(39.649999999999999, 141.983)
10558	5380	2060.0	1973.0	6.0	17.0		RUSSIA	KURIL ISLANDS	SHIKOTAN ISLAND, KURILSKIYE	43.78	146.75	86.0	100.0			1.5															(43.780000000000001, 146.75)
10559	14317	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	TOKACHI	42.3	143.333	85.0	225.0			0.55		2.0													(42.299999999999997, 143.333)
10560	14292	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	GOYOMAI-IKKU	43.367	145.8	85.0	19.0			1.6		1.0													(43.366999999999997, 145.80000000000001)
10561	14304	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	KUSHIRO	42.9756	144.3714	85.0	119.0			0.48		2.0													(42.9756, 144.37139999999999)
10562	14302	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	KONBUMORI	42.95	144.533	85.0	107.0			1.2		1.0													(42.950000000000003, 144.53299999999999)
10563	14303	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	KONBUMORI (NEMURO)	43.217	145.55	85.0	20.0			2.0		1.0													(43.216999999999999, 145.55000000000001)
10564	14305	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	MOCHIRIPPU	43.016999999999996	145.033	85.0	66.0			4.5		1.0													(43.016999999999996, 145.03299999999999)
10565	14306	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	MOMBETSU	44.35	143.36700000000002	85.0	234.0			0.1		2.0													(44.350000000000001, 143.36700000000002)
10566	14307	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	MORIKO	42.1	140.6	85.0	443.0			0.04		2.0													(42.100000000000001, 140.59999999999999)
10567	14308	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	MURORAN	42.35	140.95	85.0	407.0			0.14		2.0													(42.350000000000001, 140.94999999999999)
10568	14309	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	NEMUROKO	43.35	145.583	85.0	24.0			1.52		2.0													(43.350000000000001, 145.583)
10569	14310	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	OCHIISHIKO	43.167	145.517	85.0	23.0			2.94		1.0													(43.167000000000002, 145.517)
10570	14311	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	OKINEPPU	43.333	145.7	85.0	17.0			1.3		1.0													(43.332999999999998, 145.69999999999999)
10571	14312	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	ONNEMOTOKO	43.383	145.783	85.0	20.0			1.5		1.0													(43.383000000000003, 145.78299999999999)
10572	14313	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	PONPOROTO	43.15	145.167	85.0	52.0			4.5		1.0													(43.149999999999999, 145.167)
10573	14314	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	SENPOSHI	42.983000000000004	144.733	85.0	90.0			2.0		1.0													(42.983000000000004, 144.733)
10574	14315	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	SHOYA	42.033	143.3	85.0	242.0			1.0		1.0													(42.033000000000001, 143.30000000000001)
10575	14316	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	TOFUTSU	43.083	145.15	85.0	54.0			4.0		1.0													(43.082999999999998, 145.15000000000001)
10576	14318	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	TOKACHIKO	42.3	143.333	85.0	225.0			1.07		2.0													(42.299999999999997, 143.333)
10577	14319	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	TOKACHIKO	42.3	143.333	85.0	225.0			0.54		2.0													(42.299999999999997, 143.333)
10578	14320	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	TOKOTAN	43.0	144.86700000000002	85.0	79.0			2.5		1.0													(43.0, 144.86700000000002)
10579	14321	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	TOMAKOMAINISHIKO	42.633	141.61700000000002	85.0	346.0			0.23		2.0													(42.633000000000003, 141.61700000000002)
10580	14322	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	URAKAWA	42.167	142.767	85.0	273.0			0.49		2.0													(42.167000000000002, 142.767)
10581	14323	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	WAKKANAI	45.4	141.683	85.0	409.0			0.08		2.0													(45.399999999999999, 141.68299999999999)
10582	14324	2060.0	1973.0	6.0	17.0		JAPAN	HOKKAIDO	YAMASEDOMARIGYOKO	41.783	141.11700000000002	85.0	415.0			0.17		2.0													(41.783000000000001, 141.11700000000002)
10583	14325	2060.0	1973.0	6.0	17.0		JAPAN	IBARAKI	HITACHIKO	36.5	140.63299999999998	85.0	866.0			0.2		2.0													(36.5, 140.63299999999998)
10584	14326	2060.0	1973.0	6.0	17.0		JAPAN	IBARAKI	OARAIKO	36.333	140.583	85.0	884.0			0.13		2.0													(36.332999999999998, 140.583)
10585	14327	2060.0	1973.0	6.0	17.0		JAPAN	IWATE	KAMAISHI	39.266999999999996	141.88299999999998	85.0	546.0			0.4		2.0													(39.266999999999996, 141.88299999999998)
10586	14328	2060.0	1973.0	6.0	17.0		JAPAN	IWATE	KUJIKO	40.2	141.817	85.0	470.0			0.44		2.0													(40.200000000000003, 141.81700000000001)
10587	14330	2060.0	1973.0	6.0	17.0		JAPAN	IWATE	OFUNATO	39.016999999999996	141.75	85.0	576.0			0.16		2.0													(39.016999999999996, 141.75)
10588	14331	2060.0	1973.0	6.0	17.0		JAPAN	IWATE	SHIMANOKOSHIGYOKO	39.9	141.933	85.0	488.0			0.4		2.0													(39.899999999999999, 141.93299999999999)
10589	14332	2060.0	1973.0	6.0	17.0		JAPAN	IWATE	TARO	39.733000000000004	141.983	85.0	500.0			0.45		2.0													(39.733000000000004, 141.983)
10590	14333	2060.0	1973.0	6.0	17.0		JAPAN	KOCHI	MUROTOMISAKI	33.266999999999996	134.167	85.0	1498.0			0.17		2.0													(33.266999999999996, 134.167)
10591	14334	2060.0	1973.0	6.0	17.0		JAPAN	MIE	NAGASHIMA	35.083	136.7	85.0	1195.0			0.11		2.0													(35.082999999999998, 136.69999999999999)
10592	14335	2060.0	1973.0	6.0	17.0		JAPAN	MIE	OWASE	34.083	136.2	85.0	1311.0			0.12		2.0													(34.082999999999998, 136.19999999999999)
10593	14336	2060.0	1973.0	6.0	17.0		JAPAN	MIYAGI	AYUKAWA	38.3	141.5	85.0	654.0			0.23		2.0													(38.299999999999997, 141.5)
10594	14359	2061.0	1973.0	6.0	24.0		JAPAN	IBARAKI	HITACHIKO	36.5	140.63299999999998	85.0	902.0			0.05		2.0													(36.5, 140.63299999999998)
10595	14360	2061.0	1973.0	6.0	24.0		JAPAN	IBARAKI	OARAIKO	36.333	140.583	85.0	920.0			0.05		2.0													(36.332999999999998, 140.583)
10596	14361	2061.0	1973.0	6.0	24.0		JAPAN	IWATE	KAMAISHI	39.266999999999996	141.88299999999998	85.0	586.0			0.14		2.0													(39.266999999999996, 141.88299999999998)
10597	14362	2061.0	1973.0	6.0	24.0		JAPAN	IWATE	KUJIKO	40.2	141.817	85.0	513.0			0.15		2.0													(40.200000000000003, 141.81700000000001)
10598	14363	2061.0	1973.0	6.0	24.0		JAPAN	IWATE	MIYAKO	39.65	141.983	85.0	548.0			0.07		2.0													(39.649999999999999, 141.983)
10599	14365	2061.0	1973.0	6.0	24.0		JAPAN	IWATE	SHIMANOKOSHIGYOKO	39.9	141.933	85.0	530.0			0.13		2.0													(39.899999999999999, 141.93299999999999)
10600	14366	2061.0	1973.0	6.0	24.0		JAPAN	IWATE	TARO	39.733000000000004	141.983	85.0	541.0			0.14		2.0													(39.733000000000004, 141.983)
10601	14367	2061.0	1973.0	6.0	24.0		JAPAN	MIYAGI	AYUKAWA	38.3	141.5	85.0	692.0			0.08		2.0													(38.299999999999997, 141.5)
10602	14368	2061.0	1973.0	6.0	24.0		JAPAN	MIYAGI	KESENNUMAGYOKO	38.9	141.6	85.0	633.0			0.12		2.0													(38.899999999999999, 141.59999999999999)
10603	5388	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	E. HOKKAIDO	44.0	143.0	85.0	284.0			0.61															(44.0, 143.0)
10604	5391	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	HIROO	42.284	143.319	85.0	276.0	0.0	49.0	0.28		2.0													(42.283999999999999, 143.31899999999999)
10605	5395	2061.0	1973.0	6.0	24.0		RUSSIA	KURIL ISLANDS	KURIL'SK, KURIL IS	45.17	147.85	86.0	238.0	1.0	22.0	0.08		2.0	22.0												(45.170000000000002, 147.84999999999999)
10606	5397	2061.0	1973.0	6.0	24.0		RUSSIA	KURIL ISLANDS	MALOKURIL'SKAYA BAY, SHIKOTAN	43.867	146.817	86.0	71.0	0.0	18.0	0.56		2.0	23.0												(43.866999999999997, 146.81700000000001)
10607	5398	2061.0	1973.0	6.0	24.0		RUSSIA	KURIL ISLANDS	YUZHNO-KURIL'SK, KUNASHIR ISLAND	44.03	145.86	86.0	92.0	1.0	6.0	0.08		2.0	26.0												(44.030000000000001, 145.86000000000001)
10608	5399	2061.0	1973.0	6.0	24.0		RUSSIA	KURIL ISLANDS	BUREVESTNIK, ITURUP I., KURILSKIYE	44.93	147.625	86.0	206.0	0.0	47.0	0.23		2.0	28.0												(44.93, 147.625)
10609	14357	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	URAKAWA	42.167	142.767	85.0	322.0			0.15		2.0													(42.167000000000002, 142.767)
10610	14364	2061.0	1973.0	6.0	24.0		JAPAN	IWATE	OFUNATO	39.016999999999996	141.75	85.0	615.0			0.04		2.0													(39.016999999999996, 141.75)
10611	14343	2061.0	1973.0	6.0	24.0		JAPAN	AOMORI	HACHINOHE	40.533	141.533	85.0	507.0			0.12		2.0													(40.533000000000001, 141.53299999999999)
10612	14344	2061.0	1973.0	6.0	24.0		JAPAN	AOMORI	HACHINOHE(KENSETSUKYOKU)	40.516999999999996	141.517	85.0	509.0			0.04		2.0													(40.516999999999996, 141.517)
10613	14345	2061.0	1973.0	6.0	24.0		JAPAN	CHIBA	CHOSHI	35.75	140.86700000000002	85.0	964.0			0.04		2.0													(35.75, 140.86700000000002)
10614	14346	2061.0	1973.0	6.0	24.0		JAPAN	FUKUSHIMA	ONAHAMA	36.933	140.9	85.0	848.0			0.12		2.0													(36.933, 140.90000000000001)
10615	14347	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	ABASHIRI	44.016999999999996	144.283	85.0	188.0			0.08		2.0													(44.016999999999996, 144.28299999999999)
10616	14348	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	HAKODATE	41.7187	140.7247	85.0	497.0			0.08		2.0													(41.718699999999998, 140.72470000000001)
10617	14349	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	HANASAKI	43.2781	145.5678	85.0	67.0			0.64		2.0													(43.278100000000002, 145.56780000000001)
10618	14350	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	KUSHIRO	42.9756	144.3714	85.0	169.0			0.15		2.0													(42.9756, 144.37139999999999)
10619	14351	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	MOMBETSU	44.35	143.36700000000002	85.0	270.0			0.05		2.0													(44.350000000000001, 143.36700000000002)
10620	14352	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	MURORAN	42.35	140.95	85.0	457.0			0.06		2.0													(42.350000000000001, 140.94999999999999)
10621	14353	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	SHOYAGYOKO	42.033	143.3	85.0	290.0					2.0													(42.033000000000001, 143.30000000000001)
10622	14354	2061.0	1973.0	6.0	24.0		JAPAN	HOKKAIDO	SOYA	45.516999999999996	141.95	85.0	431.0			0.28		2.0													(45.516999999999996, 141.94999999999999)
